100,NEM12,2.01904E+11,TCAUSTM,CUSTAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,4103060331,B1E1,B1,B1,N1,216540360,KWH,30,20161212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,20180514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0.008,0.03,0.058,0.159,0.168,0.137,0.257,0.111,0.169,0.066,0.038,0.001,0.006,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01805E+13
300,20180515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,0.13,0.222,0.287,0.28,0.107,0.141,0.291,0.279,0.129,0.018,0.022,0.019,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01805E+13
300,20180516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.009,0.059,0.183,0.125,0.114,0.116,0.299,0.32,0.204,0.277,0.113,0.029,0.081,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01805E+13
300,20180517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043,0.165,0.232,0.278,0.308,0.318,0.313,0.306,0.307,0.196,0.164,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01805E+13
300,20180518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0.098,0.201,0.283,0.301,0.313,0.304,0.306,0.306,0.269,0.095,0.005,0.001,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01805E+13
300,20180519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035,0.146,0.094,0.119,0.216,0.165,0.229,0.245,0.109,0.053,0.066,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01805E+13
300,20180520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0.142,0.209,0.241,0.284,0.321,0.329,0.315,0.159,0.152,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01805E+13
300,20180521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0.11,0.178,0.188,0.238,0.273,0.267,0.262,0.243,0.195,0.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01805E+13
300,20180522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0.167,0.163,0.177,0.28,0.198,0.168,0.149,0.095,0.054,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01805E+13
300,20180523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.113,0.206,0.161,0.229,0.251,0.31,0.285,0.237,0.063,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01805E+13
300,20180524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0.111,0.198,0.24,0.266,0.113,0.098,0.195,0.033,0.074,0.065,0.035,0.058,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01805E+13
300,20180525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0.062,0.136,0.15,0.118,0.104,0.082,0.113,0.113,0.08,0.1,0.066,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01805E+13
300,20180526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038,0.156,0.2,0.212,0.262,0.137,0.217,0.168,0.133,0.173,0.098,0.017,0.037,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01805E+13
300,20180527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.103,0.126,0.1,0.153,0.19,0.148,0.117,0.205,0.114,0.04,0.033,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01805E+13
300,20180528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0.082,0.109,0.186,0.111,0.038,0.07,0.151,0.252,0.151,0.075,0.074,0.07,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01805E+13
300,20180529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0.108,0.17,0.241,0.268,0.264,0.258,0.229,0.255,0.215,0.094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01805E+13
300,20180530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.148,0.219,0.248,0.288,0.247,0.236,0.05,0.068,0.075,0.005,0.004,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01805E+13
300,20180531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.128,0.206,0.242,0.278,0.302,0.312,0.29,0.273,0.215,0.092,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01806E+13
300,20180601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0.09,0.107,0,0.009,0.051,0.017,0.056,0.108,0.05,0.041,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01806E+13
300,20180602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01806E+13
300,20180603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.012,0.122,0.174,0.201,0.088,0.087,0.023,0.001,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01806E+13
300,20180604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0.115,0.167,0.18,0.173,0.239,0.238,0.15,0.251,0.171,0.103,0.07,0.07,0.017,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01806E+13
300,20180605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.028,0,0.002,0.007,0,0,0,0.008,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01806E+13
300,20180606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,0.02,0.063,0.109,0.045,0.07,0.153,0.06,0.07,0.027,0.076,0.02,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01806E+13
300,20180607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034,0.031,0.046,0.115,0.087,0.231,0.181,0.18,0.077,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01806E+13
300,20180608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.004,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01806E+13
300,20180609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.016,0.001,0.002,0.12,0.264,0.188,0.059,0.069,0.044,0.02,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01806E+13
300,20180610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.012,0.056,0.001,0,0.064,0.095,0.07,0.106,0.046,0.096,0.037,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01806E+13
300,20180611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071,0.131,0.228,0.263,0.208,0.269,0.172,0.188,0.171,0.055,0.033,0.084,0.045,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01806E+13
300,20180612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066,0.074,0.032,0.033,0.009,0.003,0.006,0.16,0.161,0.093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01806E+13
