0,1,2
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0140975809,-0.0140975809
0.0,0.0140975809,-0.0140975809
0.0,0.11924434,-0.11924434
0.0,0.11924434,-0.11924434
0.0,0.2135543028,-0.2135543028
0.0,0.2135543028,-0.2135543028
0.0,0.2901810449,-0.2901810449
0.0,0.2901810449,-0.2901810449
0.0,0.3012852291,-0.3012852291
0.0,0.3012852291,-0.3012852291
0.0,0.4389283087,-0.4389283087
0.0,0.4389283087,-0.4389283087
0.0,0.5131872472,-0.5131872472
0.0,0.5131872472,-0.5131872472
0.0,0.3710990623,-0.3710990623
0.0,0.3710990623,-0.3710990623
0.0,0.4829256052,-0.4829256052
0.0,0.4829256052,-0.4829256052
0.0,0.6899021724,-0.6899021724
0.0,0.6899021724,-0.6899021724
0.0,0.6726083232,-0.6726083232
0.0,0.6726083232,-0.6726083232
0.0,0.4731413819,-0.4731413819
0.0,0.4731413819,-0.4731413819
0.0,0.2957541368,-0.2957541368
0.0,0.2957541368,-0.2957541368
0.0,0.207016183,-0.207016183
0.0,0.207016183,-0.207016183
0.0,0.0538577718,-0.0538577718
0.0,0.0538577718,-0.0538577718
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0139384875,-0.0139384875
0.0,0.0139384875,-0.0139384875
0.0,0.475214946,-0.475214946
0.0,0.475214946,-0.475214946
0.0,0.7655779423,-0.7655779423
0.0,0.7655779423,-0.7655779423
0.0,1.0700835257,-1.0700835257
0.0,1.0700835257,-1.0700835257
0.0,1.3293435817,-1.3293435817
0.0,1.3293435817,-1.3293435817
0.0,1.1795790408,-1.1795790408
0.0,1.1795790408,-1.1795790408
0.0,2.1811373028,-2.1811373028
0.0,2.1811373028,-2.1811373028
0.0,2.2850658515,-2.2850658515
0.0,2.2850658515,-2.2850658515
0.0,2.104911859,-2.104911859
0.0,2.104911859,-2.104911859
0.0,1.6940501312,-1.6940501312
0.0,1.6940501312,-1.6940501312
0.0,1.2065393761,-1.2065393761
0.0,1.2065393761,-1.2065393761
0.0,0.8131824337,-0.8131824337
0.0,0.8131824337,-0.8131824337
0.0,0.4979147969,-0.4979147969
0.0,0.4979147969,-0.4979147969
0.0,0.2039129541,-0.2039129541
0.0,0.2039129541,-0.2039129541
0.0,0.04161349,-0.04161349
0.0,0.04161349,-0.04161349
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0256756308,-0.0256756308
0.0,0.0256756308,-0.0256756308
0.0,0.115268599,-0.115268599
0.0,0.115268599,-0.115268599
0.0,0.4888190773,-0.4888190773
0.0,0.4888190773,-0.4888190773
0.0,1.617126531,-1.617126531
0.0,1.617126531,-1.617126531
0.0,2.2154954059,-2.2154954059
0.0,2.2154954059,-2.2154954059
0.0,2.4917506291,-2.4917506291
0.0,2.4917506291,-2.4917506291
0.0,2.6121905461,-2.6121905461
0.0,2.6121905461,-2.6121905461
0.0,2.5885215019,-2.5885215019
0.0,2.5885215019,-2.5885215019
0.0,2.4166536146,-2.4166536146
0.0,2.4166536146,-2.4166536146
0.0,2.14324241,-2.14324241
0.0,2.14324241,-2.14324241
0.0,1.7183388058,-1.7183388058
0.0,1.7183388058,-1.7183388058
0.0,1.2038321873,-1.2038321873
0.0,1.2038321873,-1.2038321873
0.0,0.6341074923,-0.6341074923
0.0,0.6341074923,-0.6341074923
0.0,0.1465888395,-0.1465888395
0.0,0.1465888395,-0.1465888395
0.0,0.0443670199,-0.0443670199
0.0,0.0443670199,-0.0443670199
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.6104263663,-0.6104263663
0.0,0.6104263663,-0.6104263663
0.0,1.2225587138,-1.2225587138
0.0,1.2225587138,-1.2225587138
0.0,1.7719132686,-1.7719132686
0.0,1.7719132686,-1.7719132686
0.0,2.2217639405,-2.2217639405
0.0,2.2217639405,-2.2217639405
0.0,2.4804836776,-2.4804836776
0.0,2.4804836776,-2.4804836776
0.0,2.5799114721,-2.5799114721
0.0,2.5799114721,-2.5799114721
0.0,2.5412517719,-2.5412517719
0.0,2.5412517719,-2.5412517719
0.0,2.4018146123,-2.4018146123
0.0,2.4018146123,-2.4018146123
0.0,2.1073515265,-2.1073515265
0.0,2.1073515265,-2.1073515265
0.0,1.6840042352,-1.6840042352
0.0,1.6840042352,-1.6840042352
0.0,1.1714601877,-1.1714601877
0.0,1.1714601877,-1.1714601877
0.0,0.6099165391,-0.6099165391
0.0,0.6099165391,-0.6099165391
0.0,0.1340593193,-0.1340593193
0.0,0.1340593193,-0.1340593193
0.0,0.0421856207,-0.0421856207
0.0,0.0421856207,-0.0421856207
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.5881619681,-0.5881619681
0.0,0.5881619681,-0.5881619681
0.0,1.1818263183,-1.1818263183
0.0,1.1818263183,-1.1818263183
0.0,1.7095938567,-1.7095938567
0.0,1.7095938567,-1.7095938567
0.0,2.0939995103,-2.0939995103
0.0,2.0939995103,-2.0939995103
0.0,2.2777490298,-2.2777490298
0.0,2.2777490298,-2.2777490298
0.0,2.451543455,-2.451543455
0.0,2.451543455,-2.451543455
0.0,2.4359859426,-2.4359859426
0.0,2.4359859426,-2.4359859426
0.0,2.2818407118,-2.2818407118
0.0,2.2818407118,-2.2818407118
0.0,2.012082071,-2.012082071
0.0,2.012082071,-2.012082071
0.0,1.6111913942,-1.6111913942
0.0,1.6111913942,-1.6111913942
0.0,1.1331812898,-1.1331812898
0.0,1.1331812898,-1.1331812898
0.0,0.5908499609,-0.5908499609
0.0,0.5908499609,-0.5908499609
0.0,0.1295432446,-0.1295432446
0.0,0.1295432446,-0.1295432446
0.0,0.0414904041,-0.0414904041
0.0,0.0414904041,-0.0414904041
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.5619965996,-0.5619965996
0.0,0.5619965996,-0.5619965996
0.0,1.1443120268,-1.1443120268
0.0,1.1443120268,-1.1443120268
0.0,1.688609247,-1.688609247
0.0,1.688609247,-1.688609247
0.0,2.1357556427,-2.1357556427
0.0,2.1357556427,-2.1357556427
0.0,2.3021348402,-2.3021348402
0.0,2.3021348402,-2.3021348402
0.0,2.2004361059,-2.2004361059
0.0,2.2004361059,-2.2004361059
0.0,1.9057282024,-1.9057282024
0.0,1.9057282024,-1.9057282024
0.0,1.1884877512,-1.1884877512
0.0,1.1884877512,-1.1884877512
0.0,0.9122759212,-0.9122759212
0.0,0.9122759212,-0.9122759212
0.0,0.6902090635,-0.6902090635
0.0,0.6902090635,-0.6902090635
0.0,0.5084561244,-0.5084561244
0.0,0.5084561244,-0.5084561244
0.0,0.3918649482,-0.3918649482
0.0,0.3918649482,-0.3918649482
0.0,0.171838455,-0.171838455
0.0,0.171838455,-0.171838455
0.0,0.0345245432,-0.0345245432
0.0,0.0345245432,-0.0345245432
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.1392988196,-0.1392988196
0.0,0.1392988196,-0.1392988196
0.0,0.2380536836,-0.2380536836
0.0,0.2380536836,-0.2380536836
0.0,0.3542846341,-0.3542846341
0.0,0.3542846341,-0.3542846341
0.0,0.4390920048,-0.4390920048
0.0,0.4390920048,-0.4390920048
0.0,0.3602461427,-0.3602461427
0.0,0.3602461427,-0.3602461427
0.0,0.2989807973,-0.2989807973
0.0,0.2989807973,-0.2989807973
0.0,0.4255594077,-0.4255594077
0.0,0.4255594077,-0.4255594077
0.0,0.6933594382,-0.6933594382
0.0,0.6933594382,-0.6933594382
0.0,0.8472743696,-0.8472743696
0.0,0.8472743696,-0.8472743696
0.0,0.7982714209,-0.7982714209
0.0,0.7982714209,-0.7982714209
0.0,0.6527949229,-0.6527949229
0.0,0.6527949229,-0.6527949229
0.0,0.5464300898,-0.5464300898
0.0,0.5464300898,-0.5464300898
0.0,0.256496247,-0.256496247
0.0,0.256496247,-0.256496247
0.0,0.0550512597,-0.0550512597
0.0,0.0550512597,-0.0550512597
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.5042922593,-0.5042922593
0.0,0.5042922593,-0.5042922593
0.0,1.0428471232,-1.0428471232
0.0,1.0428471232,-1.0428471232
0.0,1.5698961417,-1.5698961417
0.0,1.5698961417,-1.5698961417
0.0,2.010107938,-2.010107938
0.0,2.010107938,-2.010107938
0.0,2.2579227905,-2.2579227905
0.0,2.2579227905,-2.2579227905
0.0,2.3595112254,-2.3595112254
0.0,2.3595112254,-2.3595112254
0.0,2.193271945,-2.193271945
0.0,2.193271945,-2.193271945
0.0,1.4286241558,-1.4286241558
0.0,1.4286241558,-1.4286241558
0.0,0.4282278115,-0.4282278115
0.0,0.4282278115,-0.4282278115
0.0,0.2492266073,-0.2492266073
0.0,0.2492266073,-0.2492266073
0.0,0.2398145077,-0.2398145077
0.0,0.2398145077,-0.2398145077
0.0,0.2269502459,-0.2269502459
0.0,0.2269502459,-0.2269502459
0.0,0.1241768235,-0.1241768235
0.0,0.1241768235,-0.1241768235
0.0,0.0276773582,-0.0276773582
0.0,0.0276773582,-0.0276773582
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.2078495595,-0.2078495595
0.0,0.2078495595,-0.2078495595
0.0,0.344539221,-0.344539221
0.0,0.344539221,-0.344539221
0.0,0.3120075262,-0.3120075262
0.0,0.3120075262,-0.3120075262
0.0,0.2509902984,-0.2509902984
0.0,0.2509902984,-0.2509902984
0.0,0.2698254702,-0.2698254702
0.0,0.2698254702,-0.2698254702
0.0,0.2837251939,-0.2837251939
0.0,0.2837251939,-0.2837251939
0.0,0.3149410554,-0.3149410554
0.0,0.3149410554,-0.3149410554
0.0,0.3490375412,-0.3490375412
0.0,0.3490375412,-0.3490375412
0.0,0.3607507354,-0.3607507354
0.0,0.3607507354,-0.3607507354
0.0,0.4417196397,-0.4417196397
0.0,0.4417196397,-0.4417196397
0.0,0.4237612724,-0.4237612724
0.0,0.4237612724,-0.4237612724
0.0,0.3536051195,-0.3536051195
0.0,0.3536051195,-0.3536051195
0.0,0.1930279201,-0.1930279201
0.0,0.1930279201,-0.1930279201
0.0,0.0409589959,-0.0409589959
0.0,0.0409589959,-0.0409589959
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.1608857188,-0.1608857188
0.0,0.1608857188,-0.1608857188
0.0,0.3238696636,-0.3238696636
0.0,0.3238696636,-0.3238696636
0.0,0.5198794973,-0.5198794973
0.0,0.5198794973,-0.5198794973
0.0,0.6708416515,-0.6708416515
0.0,0.6708416515,-0.6708416515
0.0,0.9153190845,-0.9153190845
0.0,0.9153190845,-0.9153190845
0.0,1.6410550279,-1.6410550279
0.0,1.6410550279,-1.6410550279
0.0,2.3596657924,-2.3596657924
0.0,2.3596657924,-2.3596657924
0.0,2.3757835252,-2.3757835252
0.0,2.3757835252,-2.3757835252
0.0,2.0915888948,-2.0915888948
0.0,2.0915888948,-2.0915888948
0.0,1.6775278882,-1.6775278882
0.0,1.6775278882,-1.6775278882
0.0,1.1664563789,-1.1664563789
0.0,1.1664563789,-1.1664563789
0.0,0.6002013044,-0.6002013044
0.0,0.6002013044,-0.6002013044
0.0,0.1442890842,-0.1442890842
0.0,0.1442890842,-0.1442890842
0.0,0.0477161834,-0.0477161834
0.0,0.0477161834,-0.0477161834
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.2222701742,-0.2222701742
0.0,0.2222701742,-0.2222701742
0.0,0.3498267948,-0.3498267948
0.0,0.3498267948,-0.3498267948
0.0,0.2878716418,-0.2878716418
0.0,0.2878716418,-0.2878716418
0.0,0.3776054806,-0.3776054806
0.0,0.3776054806,-0.3776054806
0.0,0.560694961,-0.560694961
0.0,0.560694961,-0.560694961
0.0,0.6294404627,-0.6294404627
0.0,0.6294404627,-0.6294404627
0.0,0.7009850306,-0.7009850306
0.0,0.7009850306,-0.7009850306
0.0,0.8562038406,-0.8562038406
0.0,0.8562038406,-0.8562038406
0.0,0.7669776753,-0.7669776753
0.0,0.7669776753,-0.7669776753
0.0,0.5245153156,-0.5245153156
0.0,0.5245153156,-0.5245153156
0.0,0.3894126159,-0.3894126159
0.0,0.3894126159,-0.3894126159
0.0,0.3218315152,-0.3218315152
0.0,0.3218315152,-0.3218315152
0.0,0.1602812973,-0.1602812973
0.0,0.1602812973,-0.1602812973
0.0,0.0321786677,-0.0321786677
0.0,0.0321786677,-0.0321786677
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.1366144952,-0.1366144952
0.0,0.1366144952,-0.1366144952
0.0,0.4106009894,-0.4106009894
0.0,0.4106009894,-0.4106009894
0.0,1.1189949929,-1.1189949929
0.0,1.1189949929,-1.1189949929
0.0,1.6693434882,-1.6693434882
0.0,1.6693434882,-1.6693434882
0.0,1.6768143835,-1.6768143835
0.0,1.6768143835,-1.6768143835
0.0,1.2997512671,-1.2997512671
0.0,1.2997512671,-1.2997512671
0.0,1.1062725988,-1.1062725988
0.0,1.1062725988,-1.1062725988
0.0,0.9328740833,-0.9328740833
0.0,0.9328740833,-0.9328740833
0.0,0.7538799103,-0.7538799103
0.0,0.7538799103,-0.7538799103
0.0,0.5553273755,-0.5553273755
0.0,0.5553273755,-0.5553273755
0.0,0.4514752568,-0.4514752568
0.0,0.4514752568,-0.4514752568
0.0,0.3732909426,-0.3732909426
0.0,0.3732909426,-0.3732909426
0.0,0.1896733284,-0.1896733284
0.0,0.1896733284,-0.1896733284
0.0,0.040502229,-0.040502229
0.0,0.040502229,-0.040502229
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.4981732921,-0.4981732921
0.0,0.4981732921,-0.4981732921
0.0,1.0120914289,-1.0120914289
0.0,1.0120914289,-1.0120914289
0.0,1.2390447709,-1.2390447709
0.0,1.2390447709,-1.2390447709
0.0,1.205481674,-1.205481674
0.0,1.205481674,-1.205481674
0.0,1.2668685611,-1.2668685611
0.0,1.2668685611,-1.2668685611
0.0,1.5623243634,-1.5623243634
0.0,1.5623243634,-1.5623243634
0.0,1.5782188089,-1.5782188089
0.0,1.5782188089,-1.5782188089
0.0,1.3273291169,-1.3273291169
0.0,1.3273291169,-1.3273291169
0.0,1.124406756,-1.124406756
0.0,1.124406756,-1.124406756
0.0,0.9171132816,-0.9171132816
0.0,0.9171132816,-0.9171132816
0.0,0.6468323838,-0.6468323838
0.0,0.6468323838,-0.6468323838
0.0,0.4549518423,-0.4549518423
0.0,0.4549518423,-0.4549518423
0.0,0.2000494706,-0.2000494706
0.0,0.2000494706,-0.2000494706
0.0,0.0426200985,-0.0426200985
0.0,0.0426200985,-0.0426200985
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
