Year,Month,Day,Hour,Min,Temp,ghi,dni,dhi,WS
1991,7,12,0,30,13,0,0,0,2.8
1991,7,12,1,30,12.9,0,0,0,2.6
1991,7,12,2,30,12.6,0,0,0,2.1
1991,7,12,3,30,12.2,0,0,0,2.2
1991,7,12,4,30,11.8,0,0,0,2.2
1991,7,12,5,30,11.8,0,0,0,2.6
1991,7,12,6,30,11.4,0,0,0,3.1
1991,7,12,7,30,11.6,4,1,4,3.9
1991,7,12,8,30,11.8,48,5,47,5.1
1991,7,12,9,30,12.8,114,10,110,5.8
1991,7,12,10,30,13.6,174,15,166,6.4
1991,7,12,11,30,14.8,213,19,203,6.2
1991,7,12,12,30,15.1,227,20,216,6.4
1991,7,12,13,30,15.4,213,19,203,5.8
1991,7,12,14,30,15.1,174,16,166,5.1
1991,7,12,15,30,15.4,114,10,110,3.9
1991,7,12,16,30,15,48,5,47,3.1
1991,7,12,17,30,14.7,4,1,4,2.6
1991,7,12,18,30,14,0,0,0,2.3
1991,7,12,19,30,13.5,0,0,0,2.4
1991,7,12,20,30,13.5,0,0,0,2.6
1991,7,12,21,30,12.8,0,0,0,3.1
1991,7,12,22,30,12.5,0,0,0,3.5
1991,7,12,23,30,11.3,0,0,0,3.1
1991,7,13,0,30,11.7,0,0,0,3.2
1991,7,13,1,30,11.2,0,0,0,2.6
1991,7,13,2,30,11.1,0,0,0,3.1
1991,7,13,3,30,9.8,0,0,0,1.2
1991,7,13,4,30,9.3,0,0,0,0
1991,7,13,5,30,8.9,0,0,0,0
1991,7,13,6,30,9,0,0,0,0
1991,7,13,7,30,9.6,14,3,9,2.3
1991,7,13,8,30,10.4,137,275,61,3.6
1991,7,13,9,30,11.9,292,625,81,4.4
1991,7,13,10,30,13.3,404,652,105,5.2
1991,7,13,11,30,14.5,460,602,138,5.1
1991,7,13,12,30,15.6,475,572,154,5.5
1991,7,13,13,30,16.1,460,603,137,5
1991,7,13,14,30,16.4,404,654,104,5.7
1991,7,13,15,30,15.4,292,629,80,3.2
1991,7,13,16,30,14.5,137,278,60,0
1991,7,13,17,30,13,14,3,9,0
1991,7,13,18,30,12.2,0,0,0,0
1991,7,13,19,30,11.3,0,0,0,1.6
1991,7,13,20,30,10.7,0,0,0,2.6
1991,7,13,21,30,10.3,0,0,0,2.3
1991,7,13,22,30,10.1,0,0,0,2.6
1991,7,13,23,30,10.4,0,0,0,3.1
1991,7,14,0,30,9.9,0,0,0,2.8
1991,7,14,1,30,9.7,0,0,0,2.6
1991,7,14,2,30,8.8,0,0,0,2.1
1991,7,14,3,30,8.8,0,0,0,1.8
1991,7,14,4,30,8.4,0,0,0,1.7
1991,7,14,5,30,8.5,0,0,0,1
1991,7,14,6,30,8.2,0,0,0,2.2
1991,7,14,7,30,8.7,14,4,9,2.9
1991,7,14,8,30,9.5,138,271,63,4.6
1991,7,14,9,30,11,292,615,83,4.1
1991,7,14,10,30,12.6,403,642,108,4.4
1991,7,14,11,30,14,459,592,141,4.1
1991,7,14,12,30,15.4,474,563,157,3.7
1991,7,14,13,30,16.3,459,593,141,2.8
1991,7,14,14,30,17.1,403,644,107,1
1991,7,14,15,30,16.3,292,619,82,0.7
1991,7,14,16,30,15.6,138,274,62,0
1991,7,14,17,30,13.9,14,4,9,0
1991,7,14,18,30,13.6,0,0,0,0
1991,7,14,19,30,12.6,0,0,0,0
1991,7,14,20,30,12.4,0,0,0,1.5
1991,7,14,21,30,11.6,0,0,0,1.2
1991,7,14,22,30,11.5,0,0,0,0
1991,7,14,23,30,11.8,0,0,0,0
1991,7,15,0,30,11.8,0,0,0,0
1991,7,15,1,30,11.9,0,0,0,1.8
1991,7,15,2,30,11.4,0,0,0,3.6
1991,7,15,3,30,11.8,0,0,0,1.8
1991,7,15,4,30,11.7,0,0,0,2
1991,7,15,5,30,12,0,0,0,1.5
1991,7,15,6,30,11.7,0,0,0,3.3
1991,7,15,7,30,12.1,14,4,9,4.2
1991,7,15,8,30,12.6,140,276,62,5.1
1991,7,15,9,30,13.6,295,623,82,5.7
1991,7,15,10,30,14.5,406,649,107,6
1991,7,15,11,30,15.4,462,598,140,6.2
1991,7,15,12,30,16.3,478,569,156,5.4
1991,7,15,13,30,16.8,462,599,140,4.5
1991,7,15,14,30,17.1,406,651,106,3.6
1991,7,15,15,30,16.6,295,626,81,2.4
1991,7,15,16,30,16,140,279,62,0
1991,7,15,17,30,14.8,14,4,9,0
1991,7,15,18,30,14.4,0,0,0,0
1991,7,15,19,30,13.6,0,0,0,0.9
1991,7,15,20,30,13.5,0,0,0,2.6
1991,7,15,21,30,12.5,0,0,0,1.7
1991,7,15,22,30,12.1,0,0,0,2.1
1991,7,15,23,30,11.4,0,0,0,1.5
1991,7,16,0,30,11.3,0,0,0,2.7
1991,7,16,1,30,10.8,0,0,0,2.9
1991,7,16,2,30,10.3,0,0,0,3.1
1991,7,16,3,30,9.9,0,0,0,3.1
1991,7,16,4,30,9.6,0,0,0,3.2
1991,7,16,5,30,9.9,0,0,0,3.6
1991,7,16,6,30,9.7,0,0,0,3.7
1991,7,16,7,30,10.3,16,4,9,4
1991,7,16,8,30,10.8,146,308,57,4.6
1991,7,16,9,30,12.5,306,683,72,4.4
1991,7,16,10,30,13.8,421,705,94,4.3
1991,7,16,11,30,15.1,477,651,125,3.1
1991,7,16,12,30,16,493,621,141,3.5
1991,7,16,13,30,16.5,477,652,125,2.8
1991,7,16,14,30,17,421,707,93,3.1
1991,7,16,15,30,16.1,306,686,71,1.4
1991,7,16,16,30,15.4,146,310,57,0
1991,7,16,17,30,13.9,16,4,9,0
1991,7,16,18,30,13.5,0,0,0,0
1991,7,16,19,30,12.6,0,0,0,0.7
1991,7,16,20,30,12,0,0,0,1
1991,7,16,21,30,11.3,0,0,0,1.4
1991,7,16,22,30,10.9,0,0,0,1.7
1991,7,16,23,30,10.8,0,0,0,2.1
1991,7,17,0,30,10.2,0,0,0,1.9
1991,7,17,1,30,9.6,0,0,0,1.9
1991,7,17,2,30,8.6,0,0,0,2.1
1991,7,17,3,30,8.3,0,0,0,1.8
1991,7,17,4,30,7.7,0,0,0,1.8
1991,7,17,5,30,7.8,0,0,0,1.5
1991,7,17,6,30,7.5,0,0,0,2.2
1991,7,17,7,30,8.2,16,4,10,2.5
1991,7,17,8,30,8.9,144,285,62,2.6
1991,7,17,9,30,10.8,300,636,81,2.8
1991,7,17,10,30,12.5,413,660,105,2.8
1991,7,17,11,30,14.4,469,609,138,3.6
1991,7,17,12,30,15.4,485,580,154,2.3
1991,7,17,13,30,16.2,469,610,138,0
1991,7,17,14,30,16.3,413,663,104,0
1991,7,17,15,30,16.1,300,640,80,0
1991,7,17,16,30,15.3,144,288,61,0.4
1991,7,17,17,30,14.1,16,4,10,1
1991,7,17,18,30,13,0,0,0,0
1991,7,17,19,30,11.8,0,0,0,0
1991,7,17,20,30,11.2,0,0,0,0
1991,7,17,21,30,10.1,0,0,0,0
1991,7,17,22,30,9.4,0,0,0,0.6
1991,7,17,23,30,8.5,0,0,0,0.5
1991,7,18,0,30,8.7,0,0,0,1.2
1991,7,18,1,30,8.1,0,0,0,1.2
1991,7,18,2,30,7.6,0,0,0,2.1
1991,7,18,3,30,6.9,0,0,0,1.5
1991,7,18,4,30,6.4,0,0,0,1.8
1991,7,18,5,30,6.5,0,0,0,1.5
1991,7,18,6,30,6.5,0,0,0,2.9
1991,7,18,7,30,7.3,16,5,10,3.6
1991,7,18,8,30,8.5,147,298,61,5.1
1991,7,18,9,30,10.2,306,660,77,4.7
1991,7,18,10,30,12,420,682,100,4.9
1991,7,18,11,30,13.3,476,630,133,3.6
1991,7,18,12,30,14.9,492,599,149,4.2
1991,7,18,13,30,15.6,476,631,132,3.5
1991,7,18,14,30,16.3,420,684,99,3.6
1991,7,18,15,30,15.2,306,663,76,1.8
1991,7,18,16,30,14.4,147,301,60,0
1991,7,18,17,30,12.8,16,5,10,0
1991,7,18,18,30,12.3,0,0,0,0
1991,7,18,19,30,11.5,0,0,0,0.4
1991,7,18,20,30,11.6,0,0,0,1
1991,7,18,21,30,10.9,0,0,0,0.7
1991,7,18,22,30,10.8,0,0,0,0
1991,7,18,23,30,10.2,0,0,0,0
1991,7,19,0,30,10.9,0,0,0,0
1991,7,19,1,30,10.6,0,0,0,0.4
1991,7,19,2,30,10.4,0,0,0,1
1991,7,19,3,30,9.5,0,0,0,0.2
1991,7,19,4,30,8.9,0,0,0,0
1991,7,19,5,30,9,0,0,0,0
1991,7,19,6,30,9,0,0,0,0
1991,7,19,7,30,10,17,5,11,1.2
1991,7,19,8,30,11,150,302,61,1
1991,7,19,9,30,13.6,309,665,77,2.3
1991,7,19,10,30,15.8,423,687,100,2.7
1991,7,19,11,30,18.2,480,634,132,4.6
1991,7,19,12,30,19.4,495,604,148,2.7
1991,7,19,13,30,20.2,480,635,132,0
1991,7,19,14,30,20.2,423,689,99,0
1991,7,19,15,30,19.6,309,669,75,0
1991,7,19,16,30,18.4,150,305,60,0
1991,7,19,17,30,16.8,17,5,11,0
1991,7,19,18,30,15.5,0,0,0,0
1991,7,19,19,30,14.4,0,0,0,0
1991,7,19,20,30,13.8,0,0,0,0
1991,7,19,21,30,13.3,0,0,0,0
1991,7,19,22,30,13.3,0,0,0,0.8
1991,7,19,23,30,13.2,0,0,0,1
1991,7,20,0,30,13.4,0,0,0,2.2
1991,7,20,1,30,13.2,0,0,0,2.4
1991,7,20,2,30,13,0,0,0,2.6
1991,7,20,3,30,12.2,0,0,0,1.9
1991,7,20,4,30,11.6,0,0,0,0
1991,7,20,5,30,11.3,0,0,0,0
1991,7,20,6,30,11.2,0,0,0,0
1991,7,20,7,30,11.8,17,6,12,0
1991,7,20,8,30,12.4,149,289,64,0
1991,7,20,9,30,14.7,306,635,83,0
1991,7,20,10,30,16.6,419,658,108,0
1991,7,20,11,30,19.1,475,607,141,0
1991,7,20,12,30,19.9,491,577,157,0
1991,7,20,13,30,20.7,475,608,140,2.2
1991,7,20,14,30,20.8,419,660,107,2.1
1991,7,20,15,30,20.2,306,639,82,3.8
1991,7,20,16,30,19.1,149,291,63,4.3
1991,7,20,17,30,16.9,17,6,11,6.2
1991,7,20,18,30,16.2,0,0,0,4.7
1991,7,20,19,30,15,0,0,0,4.6
1991,7,20,20,30,15,0,0,0,3.6
1991,7,20,21,30,13.5,0,0,0,3.8
1991,7,20,22,30,13.2,0,0,0,3.3
1991,7,20,23,30,12.6,0,0,0,2.1
1991,7,21,0,30,12.6,0,0,0,2.2
1991,7,21,1,30,12.2,0,0,0,1.9
1991,7,21,2,30,11.8,0,0,0,2.6
1991,7,21,3,30,11.2,0,0,0,1.8
1991,7,21,4,30,10.7,0,0,0,2
1991,7,21,5,30,10.5,0,0,0,2.6
1991,7,21,6,30,10.5,0,0,0,2.7
1991,7,21,7,30,10.9,18,6,12,3.1
1991,7,21,8,30,11.5,151,292,65,2.1
1991,7,21,9,30,13,309,640,82,3.5
1991,7,21,10,30,14.3,422,662,107,3.4
1991,7,21,11,30,16,478,610,141,4.1
1991,7,21,12,30,16.8,494,581,157,2.7
1991,7,21,13,30,17.6,478,611,140,2.1
1991,7,21,14,30,17.9,422,664,106,1.5
1991,7,21,15,30,17.6,309,644,81,0.8
1991,7,21,16,30,17,151,295,64,0
1991,7,21,17,30,15.8,18,6,12,0
1991,7,21,18,30,15.3,0,0,0,0
1991,7,21,19,30,14.5,0,0,0,0
1991,7,21,20,30,14.3,0,0,0,0
1991,7,21,21,30,13.6,0,0,0,0
1991,7,21,22,30,13.5,0,0,0,2.1
1991,7,21,23,30,13.6,0,0,0,4.1
1991,7,22,0,30,13.5,0,0,0,2.9
1991,7,22,1,30,13.5,0,0,0,2.7
1991,7,22,2,30,13.3,0,0,0,1.5
1991,7,22,3,30,13.2,0,0,0,1.5
1991,7,22,4,30,12.9,0,0,0,0
1991,7,22,5,30,12.5,0,0,0,0
1991,7,22,6,30,12.4,0,0,0,0
1991,7,22,7,30,12.3,4,0,4,0
1991,7,22,8,30,12.4,39,2,38,0.5
1991,7,22,9,30,12.4,91,4,90,0
1991,7,22,10,30,12.5,143,6,140,0
1991,7,22,11,30,12.8,181,8,176,0
1991,7,22,12,30,12.7,194,9,189,0
1991,7,22,13,30,12.6,181,8,176,0
1991,7,22,14,30,12.1,143,6,140,0
1991,7,22,15,30,12,91,4,90,0
1991,7,22,16,30,11.6,39,2,38,0.1
1991,7,22,17,30,11.3,4,1,4,0.5
1991,7,22,18,30,10.7,0,0,0,0.5
1991,7,22,19,30,10.4,0,0,0,0.8
1991,7,22,20,30,10.3,0,0,0,1.5
1991,7,22,21,30,10.1,0,0,0,1.6
1991,7,22,22,30,10.1,0,0,0,1.8
1991,7,22,23,30,9.8,0,0,0,1
1991,7,23,0,30,9.8,0,0,0,1.9
1991,7,23,1,30,9.5,0,0,0,1.7
1991,7,23,2,30,9.2,0,0,0,2.6
1991,7,23,3,30,8.7,0,0,0,1.2
1991,7,23,4,30,8.4,0,0,0,0
1991,7,23,5,30,8.7,0,0,0,0
1991,7,23,6,30,8.5,0,0,0,0
1991,7,23,7,30,9,17,7,14,2.1
1991,7,23,8,30,9.1,135,186,85,3.6
1991,7,23,9,30,10.7,275,404,130,3.4
1991,7,23,10,30,11.8,378,436,168,4
1991,7,23,11,30,13.1,431,402,206,4.1
1991,7,23,12,30,13.4,446,382,222,4.5
1991,7,23,13,30,13.8,431,404,205,4.4
1991,7,23,14,30,13.9,378,438,167,4.1
1991,7,23,15,30,13.5,275,408,128,4.2
1991,7,23,16,30,12.8,135,188,84,4.3
1991,7,23,17,30,11.8,17,7,14,4.6
1991,7,23,18,30,11.2,0,0,0,5
1991,7,23,19,30,10.3,0,0,0,5.6
1991,7,23,20,30,9.5,0,0,0,6.7
1991,7,23,21,30,9,0,0,0,6.8
1991,7,23,22,30,8.6,0,0,0,7
1991,7,23,23,30,8.6,0,0,0,6.2
1991,7,24,0,30,8.2,0,0,0,6.4
1991,7,24,1,30,8,0,0,0,5.6
1991,7,24,2,30,7.6,0,0,0,5.1
1991,7,24,3,30,7.9,0,0,0,3.9
1991,7,24,4,30,8,0,0,0,3.3
1991,7,24,5,30,8.4,0,0,0,3.1
1991,7,24,6,30,8.8,0,0,0,3.6
1991,7,24,7,30,9.7,21,7,13,4.4
1991,7,24,8,30,10.8,159,311,64,5.7
1991,7,24,9,30,11.9,321,668,79,6.7
1991,7,24,10,30,13,435,687,103,7.8
1991,7,24,11,30,13.9,492,633,136,8.2
1991,7,24,12,30,14.6,507,603,152,8.7
1991,7,24,13,30,14.8,492,634,135,8.5
1991,7,24,14,30,14.4,435,689,102,7.7
1991,7,24,15,30,13.9,321,672,78,7
1991,7,24,16,30,13,159,313,63,6
1991,7,24,17,30,12.2,21,7,13,6.2
1991,7,24,18,30,11.2,0,0,0,4.6
1991,7,24,19,30,10.5,0,0,0,4.4
1991,7,24,20,30,10.2,0,0,0,3.1
1991,7,24,21,30,9.9,0,0,0,4.6
1991,7,24,22,30,9.9,0,0,0,4.8
1991,7,24,23,30,9.7,0,0,0,5.7
1991,7,25,0,30,9.8,0,0,0,4.8
1991,7,25,1,30,9.6,0,0,0,4.5
1991,7,25,2,30,9.5,0,0,0,4.1
1991,7,25,3,30,9,0,0,0,3.6
1991,7,25,4,30,8.8,0,0,0,3
1991,7,25,5,30,8.9,0,0,0,2.6
1991,7,25,6,30,9,0,0,0,2.3
1991,7,25,7,30,9.6,23,8,13,2.2
1991,7,25,8,30,10.3,171,364,54,1.5
1991,7,25,9,30,11.7,341,768,61,2.4
1991,7,25,10,30,12.9,460,779,80,2.6
1991,7,25,11,30,13.9,518,722,110,3.6
1991,7,25,12,30,14.7,533,690,125,2.8
1991,7,25,13,30,15.1,518,723,110,2.7
1991,7,25,14,30,15.5,460,781,80,3.1
1991,7,25,15,30,14.6,341,770,60,2.4
1991,7,25,16,30,13.8,171,366,53,0
1991,7,25,17,30,12.5,23,8,13,0
1991,7,25,18,30,12,0,0,0,0
1991,7,25,19,30,11.1,0,0,0,2.5
1991,7,25,20,30,10.5,0,0,0,5.1
1991,7,25,21,30,9.7,0,0,0,2.8
1991,7,25,22,30,9.2,0,0,0,2.8
1991,7,25,23,30,8.6,0,0,0,1.5
1991,7,26,0,30,8.4,0,0,0,2.4
1991,7,26,1,30,8,0,0,0,2.1
1991,7,26,2,30,7.8,0,0,0,2.1
1991,7,26,3,30,7.1,0,0,0,1.7
1991,7,26,4,30,6.9,0,0,0,1.7
1991,7,26,5,30,6.7,0,0,0,1.5
1991,7,26,6,30,7.4,0,0,0,2.2
1991,7,26,7,30,8.2,23,8,14,2.7
1991,7,26,8,30,9.2,170,350,58,4.1
1991,7,26,9,30,10.8,338,738,67,3.3
1991,7,26,10,30,12.2,456,751,88,3.4
1991,7,26,11,30,14.1,513,694,119,2.1
1991,7,26,12,30,14.3,529,663,135,2.8
1991,7,26,13,30,14.7,513,695,119,2.3
1991,7,26,14,30,14.1,456,753,87,2.1
1991,7,26,15,30,14.1,338,741,66,1.1
1991,7,26,16,30,13.2,170,352,57,0.6
1991,7,26,17,30,12.1,23,8,14,0.5
1991,7,26,18,30,11.4,0,0,0,0.1
1991,7,26,19,30,10.6,0,0,0,0
1991,7,26,20,30,10.8,0,0,0,0
1991,7,26,21,30,9.6,0,0,0,0
1991,7,26,22,30,9.2,0,0,0,0.7
1991,7,26,23,30,8.1,0,0,0,1
1991,7,27,0,30,8.2,0,0,0,0.8
1991,7,27,1,30,7.4,0,0,0,0.9
1991,7,27,2,30,6.6,0,0,0,1.5
1991,7,27,3,30,5.9,0,0,0,1.4
1991,7,27,4,30,5.3,0,0,0,1.9
1991,7,27,5,30,5.8,0,0,0,2.1
1991,7,27,6,30,5.6,0,0,0,2.7
1991,7,27,7,30,6.6,24,9,15,2.9
1991,7,27,8,30,7.4,168,327,63,2.6
1991,7,27,9,30,9.8,332,691,76,2.3
1991,7,27,10,30,11.7,448,707,100,1.6
1991,7,27,11,30,13.7,505,652,133,0.5
1991,7,27,12,30,14.8,520,621,149,0.1
1991,7,27,13,30,15.5,505,653,132,0
1991,7,27,14,30,15.8,448,709,99,1
1991,7,27,15,30,15.4,332,695,75,0
1991,7,27,16,30,14.6,168,330,62,0
1991,7,27,17,30,13.4,24,9,15,0
1991,7,27,18,30,12.6,0,0,0,0
1991,7,27,19,30,11.7,0,0,0,3.6
1991,7,27,20,30,11.1,0,0,0,5.1
1991,7,27,21,30,10.6,0,0,0,4.1
1991,7,27,22,30,10.3,0,0,0,3.7
1991,7,27,23,30,10.3,0,0,0,3.1
1991,7,28,0,30,10.2,0,0,0,2.4
1991,7,28,1,30,10.2,0,0,0,1.8
1991,7,28,2,30,9.7,0,0,0,1
1991,7,28,3,30,10,0,0,0,1.6
1991,7,28,4,30,10,0,0,0,2.2
1991,7,28,5,30,10.6,0,0,0,3.1
1991,7,28,6,30,10.7,0,0,0,4.6
1991,7,28,7,30,11.5,25,10,15,6.1
1991,7,28,8,30,12.4,176,363,57,8.2
1991,7,28,9,30,13.8,346,756,65,8.2
1991,7,28,10,30,15.1,465,766,85,8.5
1991,7,28,11,30,16.1,523,709,116,7.7
1991,7,28,12,30,16.8,539,677,132,7.5
1991,7,28,13,30,17.1,523,710,116,6.4
1991,7,28,14,30,17,465,768,84,5.1
1991,7,28,15,30,16.2,346,758,64,4.2
1991,7,28,16,30,15.3,176,365,56,3.3
1991,7,28,17,30,14,25,10,15,3.1
1991,7,28,18,30,13.3,0,0,0,2.9
1991,7,28,19,30,12.5,0,0,0,3.1
1991,7,28,20,30,12.2,0,0,0,4.1
1991,7,28,21,30,11.6,0,0,0,3.8
1991,7,28,22,30,11.3,0,0,0,3.9
1991,7,28,23,30,10.9,0,0,0,2.6
1991,7,29,0,30,10.7,0,0,0,3.3
1991,7,29,1,30,10.2,0,0,0,2.6
1991,7,29,2,30,9.7,0,0,0,2.6
1991,7,29,3,30,9.1,0,0,0,1.1
1991,7,29,4,30,8.7,0,0,0,0.7
1991,7,29,5,30,8.9,0,0,0,0.5
1991,7,29,6,30,9.1,0,0,0,0.7
1991,7,29,7,30,10,26,10,16,1.1
1991,7,29,8,30,11,173,332,65,1.5
1991,7,29,9,30,12.8,338,694,77,2.5
1991,7,29,10,30,14.4,454,708,101,3.2
1991,7,29,11,30,15.8,511,653,134,3.6
1991,7,29,12,30,16.8,526,622,151,4.1
1991,7,29,13,30,17.3,511,654,134,4.2
1991,7,29,14,30,17.5,454,710,100,4.6
1991,7,29,15,30,16.8,338,697,76,4.1
1991,7,29,16,30,15.9,173,334,64,3.9
1991,7,29,17,30,14.8,26,10,16,3.6
1991,7,29,18,30,13.9,0,0,0,3.5
1991,7,29,19,30,13.1,0,0,0,3.4
1991,7,29,20,30,12.4,0,0,0,3.1
1991,7,29,21,30,12,0,0,0,3
1991,7,29,22,30,11.7,0,0,0,2.7
1991,7,29,23,30,11.4,0,0,0,2.1
1991,7,30,0,30,11.2,0,0,0,2.4
1991,7,30,1,30,10.7,0,0,0,2.2
1991,7,30,2,30,10.9,0,0,0,3.1
1991,7,30,3,30,9.8,0,0,0,2.1
1991,7,30,4,30,9.5,0,0,0,2.2
1991,7,30,5,30,8.9,0,0,0,1.5
1991,7,30,6,30,9.9,0,0,0,2.7
1991,7,30,7,30,10.8,27,11,17,3
1991,7,30,8,30,11.9,177,342,63,3.6
1991,7,30,9,30,13.3,344,710,75,3.3
1991,7,30,10,30,14.6,460,722,98,3.3
1991,7,30,11,30,16.2,518,667,131,3.1
1991,7,30,12,30,16.4,533,636,147,2.7
1991,7,30,13,30,16.7,518,668,130,2.4
1991,7,30,14,30,16.2,460,725,97,2.1
1991,7,30,15,30,16,344,713,74,2
1991,7,30,16,30,15.2,177,345,62,2.1
1991,7,30,17,30,14.1,27,11,17,2.1
1991,7,30,18,30,13.3,0,0,0,2.5
1991,7,30,19,30,12.5,0,0,0,2.8
1991,7,30,20,30,12.2,0,0,0,3.1
1991,7,30,21,30,11.2,0,0,0,2.8
1991,7,30,22,30,10.7,0,0,0,2.4
1991,7,30,23,30,9.8,0,0,0,1.5
1991,7,31,0,30,9.7,0,0,0,1.1
1991,7,31,1,30,9.1,0,0,0,0
1991,7,31,2,30,8.8,0,0,0,0
1991,7,31,3,30,8.1,0,0,0,0
1991,7,31,4,30,7.9,0,0,0,0
1991,7,31,5,30,7.9,0,0,0,0
1991,7,31,6,30,8.7,0,0,0,0
1991,7,31,7,30,9.7,14,5,13,1.3
1991,7,31,8,30,11.1,91,23,86,0.5
1991,7,31,9,30,12.6,185,45,168,2.8
1991,7,31,10,30,14,260,58,231,3.1
1991,7,31,11,30,15.6,305,61,269,5.1
1991,7,31,12,30,15.7,319,61,281,2.5
1991,7,31,13,30,15.8,305,62,269,0
1991,7,31,14,30,14.4,260,59,230,0
1991,7,31,15,30,14.7,185,46,167,0
1991,7,31,16,30,13.8,91,24,86,0
1991,7,31,17,30,13.7,14,6,13,0
1991,7,31,18,30,12.2,0,0,0,0
1991,7,31,19,30,11.8,0,0,0,0.8
1991,7,31,20,30,11.9,0,0,0,2.1
1991,7,31,21,30,11.9,0,0,0,1.3
1991,7,31,22,30,12,0,0,0,0
1991,7,31,23,30,11.2,0,0,0,0
1991,8,1,0,30,12,0,0,0,0
1991,8,1,1,30,11.6,0,0,0,0
1991,8,1,2,30,11.7,0,0,0,0
1991,8,1,3,30,10.4,0,0,0,0
1991,8,1,4,30,9.9,0,0,0,0
1991,8,1,5,30,10.1,0,0,0,0
1991,8,1,6,30,10,0,0,0,0
1991,8,1,7,30,10.6,23,13,20,2.5
1991,8,1,8,30,10.7,145,167,100,3.6
1991,8,1,9,30,13.2,281,327,155,3.7
1991,8,1,10,30,14.6,381,355,200,3.8
1991,8,1,11,30,16.7,433,329,240,3.6
1991,8,1,12,30,16.9,448,313,256,2.6
1991,8,1,13,30,17.3,433,330,239,0
1991,8,1,14,30,17.3,381,358,199,0
1991,8,1,15,30,16.7,281,331,154,0
1991,8,1,16,30,15.8,145,169,99,0
1991,8,1,17,30,14.2,23,13,19,0
1991,8,1,18,30,13.6,0,0,0,0
1991,8,1,19,30,12.7,0,0,0,0
1991,8,1,20,30,12.2,0,0,0,0
1991,8,1,21,30,11.5,0,0,0,0
1991,8,1,22,30,11.1,0,0,0,1.2
1991,8,1,23,30,11.1,0,0,0,2.1
1991,8,2,0,30,10.6,0,0,0,1.3
1991,8,2,1,30,10.2,0,0,0,0
1991,8,2,2,30,9.1,0,0,0,0
1991,8,2,3,30,9.3,0,0,0,0
1991,8,2,4,30,8.9,0,0,0,1.5
1991,8,2,5,30,9.2,0,0,0,2.6
1991,8,2,6,30,9.1,0,0,0,2.3
1991,8,2,7,30,9.9,26,13,21,2.7
1991,8,2,8,30,11.1,156,208,95,3.6
1991,8,2,9,30,12.6,301,420,138,3
1991,8,2,10,30,14.2,405,446,177,2.7
1991,8,2,11,30,15.6,459,410,217,1
1991,8,2,12,30,16.6,474,389,233,1.5
1991,8,2,13,30,17.1,459,411,216,0.7
1991,8,2,14,30,16.9,405,448,176,0.5
1991,8,2,15,30,16.4,301,424,136,0
1991,8,2,16,30,15.5,156,210,94,0
1991,8,2,17,30,14.1,26,13,21,0
1991,8,2,18,30,13.4,0,0,0,0
1991,8,2,19,30,12.6,0,0,0,0
1991,8,2,20,30,13,0,0,0,0
1991,8,2,21,30,11.7,0,0,0,0
1991,8,2,22,30,11.3,0,0,0,0
1991,8,2,23,30,10.1,0,0,0,0
1991,8,3,0,30,10.5,0,0,0,0
1991,8,3,1,30,9.7,0,0,0,0
1991,8,3,2,30,8.6,0,0,0,0
1991,8,3,3,30,7.8,0,0,0,0
1991,8,3,4,30,7.1,0,0,0,0
1991,8,3,5,30,7.9,0,0,0,0
1991,8,3,6,30,7.2,0,0,0,0
1991,8,3,7,30,8.4,33,14,19,1
1991,8,3,8,30,9.3,195,387,57,1
1991,8,3,9,30,12.4,369,782,63,2
1991,8,3,10,30,14.7,490,788,84,2.3
1991,8,3,11,30,16.9,548,730,115,2.6
1991,8,3,12,30,18.5,564,698,130,2
1991,8,3,13,30,19.3,548,731,114,1.6
1991,8,3,14,30,19.8,490,790,83,1.5
1991,8,3,15,30,18.9,369,785,62,0.8
1991,8,3,16,30,18,195,389,56,0
1991,8,3,17,30,16.8,33,14,18,0
1991,8,3,18,30,15.8,0,0,0,0
1991,8,3,19,30,15,0,0,0,1.4
1991,8,3,20,30,14.4,0,0,0,2.1
1991,8,3,21,30,14.4,0,0,0,2.5
1991,8,3,22,30,14.4,0,0,0,2.9
1991,8,3,23,30,14.4,0,0,0,3.6
1991,8,4,0,30,14.1,0,0,0,3.3
1991,8,4,1,30,13.6,0,0,0,3.2
1991,8,4,2,30,12.8,0,0,0,1.5
1991,8,4,3,30,12.1,0,0,0,1.9
1991,8,4,4,30,11.5,0,0,0,0
1991,8,4,5,30,11.8,0,0,0,0
1991,8,4,6,30,11.8,0,0,0,0
1991,8,4,7,30,13,33,15,21,0
1991,8,4,8,30,13.8,190,350,68,1
1991,8,4,9,30,16.9,358,708,79,0
1991,8,4,10,30,19.3,475,717,103,0
1991,8,4,11,30,22.3,532,661,137,0
1991,8,4,12,30,23,548,630,154,0
1991,8,4,13,30,23.9,532,662,137,2.6
1991,8,4,14,30,23.6,475,719,102,2.1
1991,8,4,15,30,23.3,358,711,78,2.1
1991,8,4,16,30,22.1,190,352,66,1.3
1991,8,4,17,30,20.7,33,15,20,2.1
1991,8,4,18,30,19.5,0,0,0,0
1991,8,4,19,30,18.6,0,0,0,0
1991,8,4,20,30,18,0,0,0,0
1991,8,4,21,30,18,0,0,0,0
1991,8,4,22,30,18.2,0,0,0,2.7
1991,8,4,23,30,18.8,0,0,0,2.1
1991,8,5,0,30,18.6,0,0,0,6.2
